,title,date,url,content
313,"United States, Mexico and Canada Joint Statement on the Second USMCA/CUSMA/T-MEC Deputies Meeting",2023-01-26,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/united-states-mexico-and-canada-joint-statement-second-usmcacusmat-mec-deputies-meeting,"SAN DIEGO – Following the second meeting of Deputies under the United States—Mexico—Canada Agreement (USMCA/CUSMA/T-MEC or “Agreement”), Deputy United States Trade Representative Jayme White, Canada’s Deputy Minister for International Trade, Rob Stewart, and Mexico’s Under Secretary of Foreign Trade, Alejandro Encinas, issued the following statement:
“On the heels of a successful North American Leaders’ (NALS) Summit in Mexico City, the United States, Canada and Mexico today held the second meeting of Deputies under the USMCA/CUSMA/T-MEC at the Institute of the Americas in San Diego, California.  We received updates from 11 committees and working groups of the Agreement that have convened since the second Free Trade Commission meeting last July.  This work demonstrates that continued implementation of the USMCA/CUSMA/T-MEC is an important priority for all three Parties and that the Agreement remains the foundation for continued North American economic integration and enhanced regional competitiveness.
“Today we discussed plans for fostering that competitiveness, including cooperation during emergency situations in order to maintain, re-establish, or otherwise address issues related to the flow of trade between the Parties, and highlighted the Competitiveness Committee’s work to upskill our regional workforce.  In that regard, we welcomed the recent announcement by the George W. Bush Institute and the North American Strategy for Competitiveness (NASCO) of their intention to publish a study on workforce development in North America.
“We also discussed concrete steps to ensure that the Agreement’s prohibition on the importation of goods produced with forced labor will soon be in place across North America, moving us together in eradicating the scourge of forced labor from the global trading system.  We heard directly from the Executive Director of the Commission for Environmental Cooperation regarding ongoing trilateral cooperation activities, which enable robust implementation of the USMCA/CUSMA/T-MEC Environment chapter and Environmental Cooperation Agreement commitments, and information regarding the Commission’s public submission process.  We heard from the U.S. Environmental Protection Agency on progress on the Tijuana River Watershed clean-up in the United States and Mexico.  We welcomed plans for Canada to soon host an inclusive trade-related workshop for our teams to better integrate inclusivity into USMCA/CUSMA/T-MEC committee work and ensure that committees are more meaningfully informed by a broad range of stakeholders, including especially those in underrepresented communities.”
Additional Background
During this second meeting, the Deputy Ministers reviewed the ongoing work by USMCA/CUSMA/T-MEC committees and working groups to implement the Agreement, particularly on Agriculture Trade, Agricultural Biotechnology, Competitiveness, Environment, Origin Verification, Private Commercial Disputes, Small and Medium-Sized Enterprises, State Owned Enterprises, Temporary Entry, Trade Facilitation, and Trade in Goods.  The Deputies took note of these committees’ progress, offered guidance for future work, and reiterated importance of the Agreement’s continued successful implementation.
The Deputies also took note of the NALS deliverables, including the importance of working together to attract investment to North America.
The Deputies also engaged in broader discussions on Competitiveness, Forced Labor and Environment.
Next Steps
As our countries approach the third anniversary of the entry into force of the Agreement, the Deputies recognize that our Agreement continues to play a vital role in strengthening our economies, including for SMEs and underserved and underrepresented communities. The Deputies noted that they would follow up with their respective teams to give additional guidance, and report progress to the Ministers before the Free Trade Commission meeting later this year.
###"
314,Readout of Ambassador Jayme White’s Meeting with Mexico’s Under Secretary of Economy Alejandro Encinas,2023-01-25,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-jayme-whites-meeting-mexicos-under-secretary-economy-alejandro-encinas,"SAN DIEGO - Deputy United States Trade Representative Jayme White today met with Mexico’s Under Secretary of Economy for Foreign Trade Alejandro Encinas ahead of the second USMCA Deputies Meeting at the Institute of the Americas located on the campus of the University of California, San Diego.  Ambassador White and Under Secretary Encinas began the meeting by underscoring the importance of the U.S.-Mexico economic relationship and reiterating their commitment to the continued implementation of the United States-Mexico-Canada Agreement (USMCA).
During the meeting, Ambassador White emphasized the importance of Mexico fully implementing its USMCA obligations and the urgency of making meaningful progress in the ongoing consultations under the USMCA regarding Mexico’s energy measures and Mexico’s enforcement of its fisheries-related environmental laws.  Ambassador White also urged Mexico to return to a science- and risk-based regulatory approval process for all agricultural biotechnology products in Mexico.  Further, Ambassador White noted ongoing concerns with restrictions facing U.S. electronic payment service providers in the Mexican market and discussed the potential impact of new Mexican regulatory requirements on North American medical devices supply chains.
Ambassador White and Under Secretary Encinas discussed their shared commitment to fight exploitative labor practices and highlighted progress on Mexico’s efforts to fully implement the USMCA’s prohibition on the importation of goods produced with forced labor.
Ambassador White and Under Secretary Encinas agreed to stay in regular communication on these and other issues.
###"
315,Readout of Ambassador Jayme White’s Meeting with Canada’s Deputy Minister for International Trade Rob Stewart,2023-01-25,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-jayme-whites-meeting-canadas-deputy-minister-international-trade-rob-stewart,"SAN DIEGO – Deputy United States Trade Representative Jayme White met today with Canada’s Deputy Minister for International Trade Rob Stewart at the Institute of the Americas located on the campus of the University of California San Diego ahead of the second USMCA Deputies meeting.
Ambassador White and Deputy Minister Stewart acknowledged the close relationship between the two countries, including the shared and broad agenda in strengthening North American economic integration.  They discussed ongoing cooperation in multilateral fora, as well as the ongoing consultations under the United States-Mexico-Canada Agreement on certain Mexican energy measures that continue to threaten U.S. and Canadian investments.
Ambassador White expressed the United States’ ongoing concerns with Canada’s proposed unilateral digital service tax and pending legislation in the Canadian Parliament that could impact digital streaming services and online news sharing and discriminate against U.S. businesses.
Ambassador White and Deputy Minister Stewart agreed to continue to collaborate on addressing these issues and other shared priorities that are central to the U.S.-Canadian trade relationship.
###"
316,Statement by USTR and USDA Officials Regarding Meetings in Mexico City,2023-01-23,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/statement-ustr-and-usda-officials-regarding-meetings-mexico-city,"MEXICO CITY – Office of the U.S. Trade Representative Chief Agricultural Negotiator Doug McKalip and U.S. Department of Agriculture Under Secretary for Trade and Foreign Agricultural Affairs Alexis Taylor issued the following statement after meetings with Mexican government officials regarding President Andrés Manuel López Obrador’s decree to phase out the use and importation of genetically engineered corn and other products by January 31, 2024.
“U.S. officials continue to engage with our Mexican counterparts at the highest levels to address our grave concerns with Mexico’s biotechnology policies. We appreciate the active engagement between U.S. and Mexican government officials following U.S. Agriculture Secretary Tom Vilsack’s trip to Mexico in November, and the proposed modifications to the presidential decree shared by Mexico at the end of 2022. However, these changes are not sufficient and Mexico’s proposed approach, which is not grounded in science, still threatens to disrupt billions of dollars in bilateral agricultural trade, cause serious economic harm to U.S. farmers and Mexican livestock producers, and stifle important innovations needed to help producers respond to pressing climate and food security challenges.
“Our trip further underscores the importance of resolving this issue and we conveyed our continued commitment to strengthening our economic and trade relationship with Mexico. In our meetings today, we reemphasized the concerns previously expressed by Secretary Vilsack and Ambassador Tai. We appreciate our Mexican counterparts’ time and dedication in trying to hammer out a solution. We made it clear today that if this issue is not resolved, we will consider all options, including taking formal steps to enforce our rights under the U.S.-Mexico-Canada Agreement.”
###"
317,Statement by Ambassador Katherine Tai on Lunar New Year,2023-01-22,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/statement-ambassador-katherine-tai-lunar-new-year,"WASHINGTON – United States Trade Representative Katherine Tai released the following statement celebrating the start of Lunar New Year.
Celebrating Lunar New Year was about coming together with family, loved ones, and neighbors.  It was a time for hope and anticipation.
The dream of a bright future is why my parents came to the United States.  Despite many obstacles, their hope and pursuit of the American Dream never wavered.  Like millions of other Americans, their sacrifices and hard work made my story possible.
The Biden-Harris Administration believes that these uniquely American stories are essential to our country’s strength, and we are focused on building an economy where all people, regardless of color or creed, can thrive.  Whether it is through the White House Initiative on Asian Americans, Native Hawaiians, and Pacific Islanders, or through trade policies that lift up historically excluded voices, this Administration is working tirelessly to advance equity, justice, and opportunity for AANHPI communities everywhere.
In this Year of the Rabbit, may we stand united against hate, violence, and bigotry; celebrate generations of selfless sacrifice; and remember that our patchwork of stories points to a greater masterpiece, one of strength and resilience.
From my family to yours, we wish you peace and prosperity, and a happy Lunar New Year.
###"
318,Readout of Ambassador Tai’s Meeting with South African Minister of Trade and Industry Ebrahim Patel,2023-01-21,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-tais-meeting-south-african-minister-trade-and-industry-ebrahim-patel,"Davos Platz, Switzerland – United States Trade Representative Katherine Tai and Deputy United States Trade Representative Maria Pagán met yesterday with South African Minister of Trade and Industry Ebrahim Patel for a productive and wide-ranging conversation on the margins of the World Economic Forum. Ambassador Tai highlighted the strong bilateral trade relationship and the productive discussions during the African Leaders Summit and emphasized the Biden Administration’s clear message that America is ready to partner with Africa for Africa.
Ambassador Tai and Minister Patel underscored the importance of deepening economic engagement between the United States and the continent, including through the African Growth and Opportunity Act (AGOA). Ambassador Tai said she looked forward to the next AGOA Ministerial and welcomed Minister Patel’s views on strengthening AGOA, including by improving the low utilization rates, particularly among smaller economies.
Ambassador Tai and Minister Patel also discussed the importance of working with all World Trade Organization (WTO) Members to rejuvenate the organization so it is more responsive to the challenges and opportunities of a rapidly changing global economy. Ambassador Tai noted the constructive engagement led by the United States with a diverse group of WTO members over the last year and the importance of identifying common ground in multiple areas before the 13th Ministerial Conference, including dispute settlement.
Ambassador Tai and Minister Patel agreed to continue their robust engagement in the weeks and months ahead.
###"
319,Readout of Ambassador Tai’s Meeting with Australia’s Assistant Minister for Trade Tim Ayres,2023-01-20,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-tais-meeting-australias-assistant-minister-trade-tim-ayres,"Davos Platz, Switzerland – United States Trade Representative Katherine Tai and Deputy United States Trade Representative Maria Pagán met yesterday with Australia’s Assistant Minister for Trade, Tim Ayres, on the margins of the World Economic Forum. Ambassador Tai began by thanking Australia for hosting the first Indo-Pacific Economic Framework negotiating round last month and noted the enthusiasm for creating a high-standard agreement that can create sustainable and inclusive economic growth throughout the region.
Ambassador Tai and Minister Ayres discussed the shared challenges posed by the policies and practices from non-market economies, including economic coercion. They also discussed efforts to reform the World Trade Organization (WTO). Ambassador Tai and Ambassador Pagán provided an overview of the constructive reform conversations led by the United States with a diverse group of WTO Members in the last year. Ambassador Tai also emphasized her commitment to working with all Members on a positive reform agenda, including on dispute settlement, that makes the WTO more responsive to the challenges our citizens face and the opportunities they seek in today’s economy.
Ambassador Tai and Minister Ayres agreed to remain in frequent dialogue on these and other issues.
###"
320,"Readout of Ambassador Tai’s Meeting with Switzerland’s Swiss Federal Councillor, Guy Parmelin",2023-01-19,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-tais-meeting-switzerlands-swiss-federal-councillor-guy-parmelin,"Davos Platz, Switzerland – United States Trade Representative Katherine Tai and Deputy United States Trade Representative Maria Pagán today met with Switzerland Federal Councillor, Guy Parmelin on the margins of the World Economic Forum. United States Ambassador to Switzerland and Liechtenstein, Scott Miller also joined the meeting.
Ambassador Tai thanked Councillor Parmelin for Switzerland’s gracious hospitality this week and they expressed their shared commitment to deepening the bilateral trade relationship. They also highlighted the recent U.S.-Switzerland Pharmaceutical Good Manufacturing Practice (GMP) Mutual Recognition Agreement (MRA), which will help streamline the movement of pharmaceutical goods and stressed the importance of working together to create resilient supply chains in a rapidly evolving global economy.
Ambassador Tai and Ambassador Pagán reiterated the U.S. commitment to working with Members of the World Trade Organization (WTO) on reform and identifying areas of common ground that will help make the WTO more responsive to the lives of all people. Ambassador Tai and Councillor Parmelin also discussed the WTO Ministerial Decision on the TRIPS Agreement to cover the production and supply of COVID-19 diagnostics and therapeutics.
Ambassador Tai and Minister Parmelin agreed that they, and their teams, would remain in touch in the months ahead.
###"
321,Readout of Ambassador Tai’s Meeting with United Kingdom Secretary of State for International Trade Kemi Badenoch,2023-01-18,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-tais-meeting-united-kingdom-secretary-state-international-trade-kemi-badenoch,"Davos Platz, Switzerland – United States Trade Representative Katherine Tai today met with United Kingdom Secretary of State for International Trade, Kemi Badenoch to discuss their shared commitment to strengthening the bilateral relationship and issues of shared concern, including the challenges posed by non-market economies.
Ambassador Tai and Secretary of State Badenoch also exchanged views on the importance of working with World Trade Organization Members to reform and strengthen the organization so it better serves the lives and livelihood of all people. They also discussed the importance of investing in clean energy technology and Ambassador Tai acknowledged the UK’s concerns with the Inflation Reduction Act.
Ambassador Tai and Secretary of State Badenoch agreed to stay in close touch in the future, including through the U.S. – UK Dialogues on the Future of Atlantic Trade.
###"
322,"U.S., EU Sign Tariff Rate Quota Agreement",2023-01-17,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/us-eu-sign-tariff-rate-quota-agreement,"BRUSSELS – United States Trade Representative Katherine Tai, Sweden’s Permanent Representative to the European Union (EU), Ambassador Mikael Lindvall, and European Commission Deputy Director General for Agriculture and Rural Development, Michael Scannell signed the
U.S.-EU Tariff Rate Quota (TRQ) Agreement
.
The Agreement, once implemented, will enable the United States to preserve its existing access to the EU market for various agricultural commodities following the United Kingdom’s exit from the EU on January 1, 2021.
The new TRQ allocations are based on the historic pattern of agricultural exports to the 27 EU Member States. The Agreement will restore
favorable market access for multiple U.S. agricultural products, including for U.S. rice, almonds, wheat, and corn.
In the first eleven months of 2022, the United States exported $11.1 billion worth of agricultural goods to the EU.
###"
323,Readout of January Negotiating Round Under the U.S.-Taiwan Initiative on 21st-Century Trade,2023-01-17,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-january-negotiating-round-under-us-taiwan-initiative-21st-century-trade-3,"TAIPEI – The United States and Taiwan, under the auspices of the American Institute in Taiwan (AIT) and the Taipei Economic and Cultural Representative Office in the United States (TECRO), held an in-person negotiating round for the U.S.-Taiwan Initiative on 21st-Century Trade in Taipei, Taiwan from January 14-17, 2023
The Office of the United States Trade Representative (USTR) and Assistant United States Trade Representative Terry McCartin led the U.S. delegation as the designated representative of AIT.  The U.S. delegation also included officials from AIT, as well as the Department of State, the Department of the Treasury, the Department of Commerce, the Department of Agriculture, the Food and Drug Administration, and the United States Agency for International Development.
This meeting came after the United States and Taiwan, under the auspices of AIT and TECRO,
held
two days of productive conceptual discussions in New York from November 8-9, 2022.
During the four-day negotiating round in Taipei, the two sides exchanged views on proposed texts covering trade facilitation, anticorruption, small and medium-sized enterprises, good regulatory practices, and services domestic regulation.  Officials also reached consensus in a number of areas and pledged to maintain an ambitious negotiating schedule in the months ahead to continue this momentum.
These texts follow through on the two sides’ shared commitment to pursue a high-ambition trade initiative, as outlined in the
negotiating mandate
that was established in August 2022, in order to strengthen and deepen economic and trade ties.
Congressional staff traveled to Taipei and were briefed by USTR officials throughout the round. USTR also hosted a stakeholder consultation meeting as part of our ongoing commitment to transparency and robust external engagement.
Details on the next negotiating round will be shared at a later date.
These trade negotiations are being conducted in accordance with the United States’ one China policy, which is guided by the Taiwan Relations Act, the three U.S.-China Joint Communiques, and the Six Assurances.
###"
324,"Statement by Ambassador Katherine Tai on the Dr. Martin Luther King, Jr. Day of Service",2023-01-16,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/statement-ambassador-katherine-tai-dr-martin-luther-king-jr-day-service,"Today we celebrate not only a man, but a vision.  Where every person is treated with dignity and respect; where the vulnerable and oppressed are empowered and lifted up; and where all our citizens march forward together as equals.
Dr. Martin Luther King Jr. devoted his life to this dream and inspired countless others to do the same.  He fought for economic justice and refused to settle for “economic conditions that will take necessities from the many to give luxuries to the few.”
Through our work to make trade a force for good, we are advancing Dr. King’s legacy.  Whether it is by eliminating forced labor in our supply chains or bringing historically excluded voices into the policymaking process, we are crafting trade policy that is rooted in humanity.  Our work is a part of the Biden-Harris administration’s commitment to use every tool at its disposal to break down systemic barriers and create policies that benefit all Americans, in pursuit of a more equitable, more inclusive, and more perfect union.
###"
325,"WEEK AHEAD GUIDANCE FOR THE WEEK OF JANUARY 16, 2023 – JANUARY 21, 2023",2023-01-15,https://ustr.gov/node/12521,"Monday, January 16, 2023
Ambassador Katherine Tai will honor the legacy of Dr. Martin Luther King, Jr. and participate in a blanket and toiletry drive service event held by the Thursday Network. This event is closed press.
Ambassador Tai will travel to Brussels, Belgium, for meetings with the European Union and stakeholders.
Assistant United States Trade Representative Terry McCartin will be in Taipei, Taiwan for a negotiating round of the U.S.-Taiwan Initiative on 21st-Century Trade.  These meetings are closed press.
Tuesday, January 17, 2023
Ambassador Tai will be in Brussels, Belgium, for meetings with the European Officials and stakeholders.
Ambassador Tai will meet with the European Trade Union Confederation.  This meeting is closed press.
Ambassador Tai will meet with Members of the Committee of Permanent Representatives in the European Union.  This meeting is closed press.
Ambassador Tai will meet with European Commission Executive Vice President Valdis Dombrovskis.  This meeting is closed press. After the meeting concludes, Ambassador Tai and Executive Vice President Dombrovskis will hold a press availability at Berlaymont. Press interested in participating can rsvp to
media@ustr.eop.gov
.
Ambassador Tai will provide pre-recorded remarks for the release of the Biden-Harris Administration's White House Initiative on Asian Americans, Native Hawaiians, and Pacific Islanders (WHIAANHPI)
National Strategy to Advance Equity, Justice, and Opportunity for Asian American, Native Hawaiian, and Pacific Islander (AA and NHPI) Communities.
For additional information please visit the
WHIAANHPI webinar registration page
.
Assistant United States Trade Representative Terry McCartin will be in Taipei, Taiwan for a negotiating round of the U.S.-Taiwan Initiative on 21st-Century Trade.  These meetings are closed press.
Wednesday, January 18, 2023
Ambassador Tai will travel to Davos, Switzerland, to attend the World Economic Forum Annual Meeting.
Ambassador Tai will meet with United Kingdom Secretary of State for International Trade Kemi Badenoch on the margins of the World Economic Forum Annual Meeting.  This meeting is closed press.
Ambassador Tai will deliver remarks at the “Opportunities for Public Private Partnerships to Drive Economic Development and Address Social Challenges in Support of Call to Action for Northern Central America” event. This event is open press.
Ambassador Tai will participate in a stakeholder dialogue titled, “The Case for Trade.” More information is
available here
.
Thursday, January 19, 2023
Ambassador Tai and Ambassador Pagán will attend meetings and events at the World Economic Forum Annual Meeting in Davos, Switzerland.
Ambassador Tai will participate in the launch of the Coalition of Trade Ministers on Climate.  This meeting is closed press.
Ambassador Tai will participate in a stakeholder dialogue on climate.  This event is closed press.
Ambassador Tai will meet with Switzerland’s Federal Councillor Guy Parmelin.  This meeting is closed press.
Ambassador Tai will meet with Australia’s Assistant Minister for Trade Tim Ayres.  This meeting is closed press.
Friday, January 20, 2023
Ambassador Tai and Ambassador Pagán will attend meetings and events at the World Economic Forum Annual Meeting in Davos, Switzerland.
Ambassador Tai and Ambassador Pagán will participate in a World Trade Organization Ministerial meeting. This meeting is closed press.
Saturday, January 21, 2023
Ambassador Katherine Tai will return to Washington."
326,Ambassador Tai to Travel to Belgium and Switzerland,2023-01-13,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/ambassador-tai-travel-belgium-and-switzerland,"WASHINGTON – United States Trade Representative Katherine Tai will travel to Brussels, Belgium and Davos, Switzerland from January 17 to January 21, 2023.
While in Brussels, Ambassador Tai will emphasize the importance of U.S. – European cooperation on a range of shared priorities, including building supply chain resilience, holding Russia accountable for its full-scale invasion of Ukraine, and confronting the non-market economic challenges posed by China and other economies.
On Tuesday, January 17, Ambassador Tai will meet with European Commission Executive Vice President Valdis Dombrovskis to discuss the strong U.S. – EU trade and economic relationship and affirm the importance of the transatlantic relationship, including the work of the Trade and Technology Council and development of a global arrangement on steel and aluminum.
On Wednesday, Ambassador Tai will travel to Switzerland and attend the World Economic Forum Annual Meeting. At the Forum, Ambassador Tai will participate on a stakeholder dialogue titled the Case for Trade, attend a meeting of World Trade Organization ministers on the margins of the Forum, and conduct meetings with foreign counterparts as well as business and civil society leaders."
327,United States and Switzerland Sign Pharmaceutical Good Manufacturing Practice Agreement,2023-01-12,https://ustr.gov/node/12513,"WASHINGTON – The United States and Switzerland today signed the U.S.-Switzerland Pharmaceutical Good Manufacturing Practice (GMP) Mutual Recognition Agreement (MRA).  Deputy United States Trade Representative Jayme White, FDA Deputy Commissioner for Policy, Legislation, and International Affairs Andi Fristedt, State Secretary for the State Secretariat for Economic Affairs Helene Budliger Artieda, and Swissmedic Head of Management Services and International Affairs Dr. Jörg Schläpfer took part in the signing ceremony.
“This MRA will help streamline the movement of pharmaceutical goods and is a step in the right direction to create a safer, stronger, more reliable supply chain that minimizes drug shortages,” said Ambassador Jayme White.
Background
With supply chains for pharmaceutical products becoming more difficult to monitor given the complexities of foreign production and sourcing, this MRA provides an important policy tool to leverage cooperation with like-minded regulatory and trade authorities to improve oversight of key aspects of the drug supply chain.  The COVID-19 pandemic has underscored the need for global regulatory collaboration, including through such approaches as MRAs.
Upon entry into force, this agreement allows U.S. and Swiss authorities to share documents from their routine GMP inspections of pharmaceutical manufacturing facilities, which will reduce unnecessary costs and duplicative efforts.  Such efficiencies allow the two authorities to better exercise their respective regulatory discretion to re-allocate resources to where they are most needed, thereby ensuring that all drugs imported into the two countries are as safe as possible.
This MRA includes provisions with regard to:
covered inspections and products;
when the regulators intend to accept official GMP documents from the other;
how the regulators will transmit official GMP documents to one another;
under what circumstances each regulator expects to request that the other conduct inspections;
under what circumstances a regulator may suspend the other for purposes of the MRA; and
the establishment of two different committees to facilitate the effective functioning of the MRA.
View the text of the MRA
."
328,Readout of Ambassador Tai’s Meeting with Indian Minister of Commerce and Industry Piyush Goyal,2023-01-11,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/readout-ambassador-tais-meeting-indian-minister-commerce-and-industry-piyush-goyal,"WASHINGTON – United States Trade Representative Katherine Tai and Indian Minister of Commerce and Industry Piyush Goyal today convened the 13th meeting of the U.S.-India Trade Policy Forum (TPF) in Washington.  The meeting provided the two ministers with the opportunity to review the work that has taken place, since the re-launch of the TPF in November 2021, under the Forum’s working groups, and to provide their guidance on priorities to pursue as part of the TPF’s 2023 work program.
At the conclusion of today’s meeting, the ministers
issued a Joint Statement
reflecting the results of the discussion.
In her remarks during the TPF meeting, Ambassador Tai emphasized that the TPF is contributing directly to the strength of U.S.-India bilateral relations by providing a structure for constructive dialogue on trade policy matters.  She noted the tremendous potential for growth between our economies, and the equally significant potential to ensure that bilateral trade brings a positive impact to working people in both countries.  She also highlighted the commitment of both President Biden and herself to ensure that bilateral trade dialogue contributes directly to helping the United States and India respond to shared challenges in the global economy.
Ambassador Tai also highlighted the creation of a new TPF Working Group on Resilient Trade.  Building on common ground achieved at the 12th TPF, this new Working Group will provide a structured framework for trade-focused bilateral discussion of issues of mutual interest including trade facilitation, labor, environment, and good regulatory practices, all with a view towards building a more resilient future for our economies.
Ambassador Tai expressed her appreciation to Minister Goyal and his colleagues for their contributions to the TPF in general, and to today’s ministerial meeting specifically.
###"
329,United States and Japan Launch Task Force to Promote Human Rights and International Labor Standards in Supply Chains,2023-01-06,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/united-states-and-japan-launch-task-force-promote-human-rights-and-international-labor-standards,"WASHINGTON – United States Trade Representative Katherine Tai and Japan's Minister for Economy, Trade, and Industry Nishimura Yasutoshi signed a
Memorandum of Cooperation (MOC)
to launch a Task Force on the Promotion of Human Rights and International Labor Standards in Supply Chains.
The United States and Japan are working together through the U.S.- Japan Partnership on Trade to advance a common trade agenda, which includes promoting respect for internationally-recognized labor rights. The Task Force was established under the U.S.-Japan Partnership on Trade.
The Task Force represents an opportunity for the United States and Japan to protect and promote human rights and internationally recognized labor rights, including prohibiting the use of forced labor in supply chains through trade policy. Through the Task Force, the United States and Japan will exchange information on relevant laws, policies, and guidance; facilitate stakeholder dialogues with businesses and worker organizations; and promote best practices for human rights and internally recognized labor rights due diligence.  These areas of cooperation are designed to protect workers and enhance predictability and clarity for businesses as they seek to contribute to resilient and sustainable supply chains.
“From their leadership in the development of the
Group of 7 Trade Ministers’ Statement on Forced Labor
to their first-ever release of
human rights due diligence guidelines for responsible supply chains
to their commitment to carry out
shared principles to combat forced labor
with the United States and the European Union, the Government of Japan has consistently been a trusted partner in the fight to promote workers’ rights and drive the race to the top in trade,”
said Ambassador Katherine Tai
.  “The launch of this Task Force is another example of how trade can be a force for good throughout the world.  Developing new tools that bring together the combined expertise of agencies across the Governments of the United States and Japan will help contribute to tackling worker exploitation in global supply chains.”
On the United States’ side, the Task Force is comprised of the Office of the United States Trade Representative, Department of State, Department of Commerce, Department of Health and Human Services, Department of Labor, Department of Homeland Security, U.S. Customs and Border Protection and Immigration and Customs Enforcement, the U.S. Agency for International Development, and other government agencies, as appropriate.
On Japan’s side, the Task Force is comprised of the Ministry of Economy, Trade, and Industry and Ministry of Foreign Affairs and other ministries as appropriate.
###"
330,United States and Taiwan to Hold Negotiating Round for the U.S.-Taiwan Initiative on 21st-Century Trade,2023-01-04,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/united-states-and-taiwan-hold-negotiating-round-us-taiwan-initiative-21st-century-trade,"WASHINGTON – The United States and Taiwan, under the auspices of the American Institute in Taiwan (AIT) and the Taipei Economic and Cultural Representative Office in the United States (TECRO),
will hold an in-person negotiating round for the U.S.-Taiwan Initiative on 21
st
-Century Trade in Taipei, Taiwan, from January 14-17, 2023.
The Office of the United States Trade Representative (USTR) will lead the U.S. delegation as the designated representative of AIT.  The U.S. delegation will be led by Assistant United States Trade Representative Terry McCartin and will include representatives from several other U.S. government agencies.
These meetings will be closed press.
Background
On June 1, 2022, Deputy United States Trade Representative Sarah Bianchi and Taiwan Minister-Without-Portfolio John Deng met virtually under the auspices of AIT and TECRO to
launch
the U.S.-Taiwan Initiative on 21st-Century Trade, which is intended to develop concrete ways to deepen the economic and trade relationship, advance mutual trade priorities based on shared values, and promote innovation and inclusive economic growth for our workers and businesses, including through new trade agreements.
On August 17, 2022, the United States and Taiwan, under the auspices of AIT and TECRO, announced the negotiating mandate for formal trade negotiations under this new initiative.  The negotiating mandate can be found
here
and includes a robust agenda for negotiations aimed at reaching agreements on trade facilitation, good regulatory practices, strong anti-corruption standards, enhancing trade between our small and medium enterprises, deepening agriculture trade, removing discriminatory barriers to trade, digital trade, robust labor and environmental standards, as well as ways to address distortive practices of state-owned enterprises and non-market policies and practices.
On November 8-9, 2022, the United States and Taiwan, under the auspices of AIT and TECRO,
held
two days of productive conceptual discussions in New York, during which they exchanged views on the key concepts to be addressed in several of the trade areas set out in the negotiating mandate.
These trade negotiations are being conducted in accordance with the United States’ one China policy, which is guided by the Taiwan Relations Act, the three U.S.-China Joint Communiques, and the Six Assurances.
###"
331,U.S. Terminates AGOA Trade Preference Program for Burkina Faso,2023-01-01,https://ustr.gov/about-us/policy-offices/press-office/press-releases/2023/january/us-terminates-agoa-trade-preference-program-burkina-faso,"WASHINGTON – The United States today terminated Burkina Faso from the African Growth and Opportunity Act (AGOA) trade preference program for failing to meet the requirements of the AGOA statute.  The Biden-Harris Administration is deeply concerned by the unconstitutional change in government in Burkina Faso.  Burkina Faso will be provided with clear benchmarks for a pathway toward reinstatement and the Administration will work with their government to achieve that objective.
###"
